data,time1,time2,r1c,r1f,r2c,r2f,rk1,rk2,result
31/05/2006,"Cruzeiro","AtléticoPR",0.866667,0.333333,0.2,0.466667,375,345,E
31/05/2006,"Flamengo","Palmeiras",0.733333,0,0.266667,0,321,278,V
31/05/2006,"Fortaleza","Vasco",0.533333,0.133333,0.2,0.466667,143,309,E
31/05/2006,"Grêmio","Santos",0.6,0.333333,0.8,0.333333,265,415,V
31/05/2006,"Juventude","PontePreta",0.666667,0.2,0.266667,0.466667,308,245,D
31/05/2006,"SãoCaetano","Internacional",0.666667,0,0.666667,0.533333,287,371,E
31/05/2006,"SãoPaulo","Fluminense",1,0.266667,0.8,0.466667,431,340,V
31/05/2006,"Cruzeiro","AtléticoPR",0.733333,0.333333,0.2,0.533333,375,345,E
31/05/2006,"Flamengo","Palmeiras",0.733333,0,0.266667,0,321,278,V
31/05/2006,"Fortaleza","Vasco",0.4,0.133333,0.2,0.333333,143,309,E
31/05/2006,"Grêmio","Santos",0.8,0.333333,0.8,0.266667,265,415,V
31/05/2006,"Juventude","PontePreta",0.466667,0.2,0.266667,0.466667,308,245,D
31/05/2006,"SãoCaetano","Internacional",0.533333,0,0.666667,0.6,287,371,E
31/05/2006,"SãoPaulo","Fluminense",1,0.266667,0.8,0.266667,431,340,V
01/06/2006,"Botafogo","Figueirense",0.466667,0.133333,0.466667,0.533333,219,325,D
01/06/2006,"Corinthians","Goiás",0.2,0.4,0.666667,0.466667,358,344,D
01/06/2006,"Paraná","SantaCRuz",0.533333,0.266667,0.2,0,309,28,V
03/06/2006,"Fluminense","Internacional",0.8,0.266667,0.666667,0.733333,340,371,D
03/06/2006,"Fortaleza","Cruzeiro",0.2,0.133333,0.733333,0.533333,143,375,D
03/06/2006,"Grêmio","SãoCaetano",0.666667,0.333333,0.533333,0.0666667,265,287,E
04/06/2006,"AtléticoPR","Palmeiras",0.4,0.533333,0.266667,0,345,278,V
04/06/2006,"Corinthians","Flamengo",0.2,0.4,0.733333,0.2,358,321,D
04/06/2006,"Goiás","Paraná",0.666667,0.466667,0.533333,0.466667,344,309,D
04/06/2006,"Juventude","SãoPaulo",0.466667,0.2,1,0.333333,308,431,E
04/06/2006,"PontePreta","Figueirense",0.466667,0.466667,0.466667,0.466667,245,325,V
04/06/2006,"Santos","Botafogo",0.866667,0.266667,0.466667,0.2,415,219,E
04/06/2006,"Vasco","SantaCRuz",0.4,0.333333,0.2,0,309,28,V
12/07/2006,"AtléticoPR","Fortaleza",0.466667,0.533333,0.2,0.2,345,143,E
12/07/2006,"Cruzeiro","Corinthians",0.733333,0.533333,0.2,0.4,375,358,V
12/07/2006,"Figueirense","Santos",0.666667,0.466667,0.866667,0.0666667,325,415,V
12/07/2006,"Fluminense","Juventude",0.8,0.266667,0.466667,0.2,340,308,V
12/07/2006,"Internacional","PontePreta",0.666667,0.733333,0.466667,0.4,371,245,V
12/07/2006,"SãoCaetano","Botafogo",0.4,0.0666667,0.466667,0.2,287,219,E
12/07/2006,"SãoPaulo","Grêmio",1,0.333333,0.666667,0.333333,431,265,V
13/07/2006,"Flamengo","Paraná",0.533333,0.2,0.533333,0.666667,321,309,D
13/07/2006,"Palmeiras","Vasco",0.466667,0,0.4,0.133333,278,309,V
13/07/2006,"SantaCRuz","Goiás",0.4,0,0.666667,0.466667,28,344,V
15/07/2006,"Botafogo","PontePreta",0.466667,0.2,0.466667,0.4,219,245,V
15/07/2006,"SãoPaulo","Figueirense",1,0.333333,0.666667,0.466667,431,325,V
16/07/2006,"Cruzeiro","Goiás",0.6,0.533333,0.666667,0.466667,375,344,E
16/07/2006,"Flamengo","Vasco",0.466667,0.2,0.4,0.333333,321,309,D
16/07/2006,"Fortaleza","SantaCRuz",0.133333,0.2,0.4,0.2,143,28,D
16/07/2006,"Grêmio","Fluminense",0.733333,0.333333,0.8,0.266667,265,340,E
16/07/2006,"Juventude","Internacional",0.466667,0.2,0.666667,0.533333,308,371,V
16/07/2006,"Palmeiras","Corinthians",0.666667,0,0.2,0.4,278,358,V
16/07/2006,"Paraná","AtléticoPR",0.666667,0.666667,0.466667,0.333333,309,345,V
16/07/2006,"SãoCaetano","Santos",0.6,0.0666667,0.866667,0.0666667,287,415,V
22/07/2006,"Corinthians","Fortaleza",0.0666667,0.4,0.133333,0.266667,358,143,E
22/07/2006,"Figueirense","Grêmio",0.666667,0.466667,0.733333,0.333333,325,265,V
22/07/2006,"Fluminense","SãoCaetano",0.666667,0.266667,0.6,0.133333,340,287,E
22/07/2006,"Paraná","Cruzeiro",0.666667,0.666667,0.6,0.533333,309,375,V
23/07/2006,"Goiás","Palmeiras",0.6,0.466667,0.666667,0.2,344,278,D
23/07/2006,"Internacional","Botafogo",0.533333,0.533333,0.466667,0.266667,371,219,E
23/07/2006,"PontePreta","SãoPaulo",0.466667,0.4,1,0.533333,245,431,D
23/07/2006,"SantaCRuz","Flamengo",0.533333,0.2,0.466667,0.2,28,321,V
23/07/2006,"Santos","Juventude",0.866667,0.0666667,0.466667,0.2,415,308,V
23/07/2006,"Vasco","AtléticoPR",0.533333,0.333333,0.466667,0.133333,309,345,V
29/07/2006,"Juventude","Figueirense",0.466667,0.2,0.666667,0.266667,308,325,V
29/07/2006,"Palmeiras","Paraná",0.8,0.2,0.666667,0.666667,278,309,V
29/07/2006,"SãoCaetano","PontePreta",0.466667,0.133333,0.466667,0.466667,287,245,E
30/07/2006,"AtléticoPR","Flamengo",0.666667,0.133333,0.466667,0.2,345,321,V
30/07/2006,"Fluminense","Botafogo",0.533333,0.266667,0.466667,0.333333,340,219,E
30/07/2006,"Goiás","Fortaleza",0.466667,0.466667,0.133333,0.333333,344,143,E
30/07/2006,"Internacional","Grêmio",0.4,0.533333,0.733333,0.333333,371,265,E
30/07/2006,"SantaCRuz","Corinthians",0.666667,0.2,0.0666667,0.2,28,358,V
30/07/2006,"SãoPaulo","Santos",0.8,0.533333,0.866667,0.2,431,415,D
30/07/2006,"Vasco","Cruzeiro",0.666667,0.333333,0.6,0.333333,309,375,V
05/08/2006,"Corinthians","AtléticoPR",0.266667,0.2,0.666667,0.133333,358,345,V
05/08/2006,"Figueirense","SãoCaetano",0.733333,0.266667,0.466667,0.2,325,287,E
05/08/2006,"Flamengo","Goiás",0.6,0.2,0.466667,0.266667,321,344,V
05/08/2006,"Grêmio","Juventude",0.733333,0.333333,0.466667,0.2,265,308,V
06/08/2006,"Botafogo","SãoPaulo",0.533333,0.333333,0.8,0.4,219,431,E
06/08/2006,"Cruzeiro","SantaCRuz",0.466667,0.333333,0.666667,0.266667,375,28,E
06/08/2006,"Fortaleza","Palmeiras",0.2,0.333333,0.8,0.266667,143,278,E
06/08/2006,"Paraná","Vasco",0.866667,0.666667,0.666667,0.333333,309,309,V
06/08/2006,"PontePreta","Fluminense",0.466667,0.466667,0.533333,0.266667,245,340,V
06/08/2006,"Santos","Internacional",0.866667,0.2,0.4,0.333333,415,371,V
12/08/2006,"Corinthians","Figueirense",0.266667,0.2,0.733333,0.4,358,325,D
12/08/2006,"Flamengo","PontePreta",0.466667,0.2,0.466667,0.333333,321,245,E
12/08/2006,"Juventude","Vasco",0.533333,0.2,0.666667,0.333333,308,309,E
12/08/2006,"SãoCaetano","SantaCRuz",0.6,0.2,0.666667,0.266667,287,28,V
13/08/2006,"Botafogo","Palmeiras",0.466667,0.333333,0.8,0.466667,219,278,D
13/08/2006,"Cruzeiro","Fluminense",0.4,0.333333,0.533333,0.266667,375,340,D
13/08/2006,"Fortaleza","Internacional",0.133333,0.333333,0.4,0.466667,143,371,D
13/08/2006,"Grêmio","AtléticoPR",0.733333,0.333333,0.666667,0.0666667,265,345,V
13/08/2006,"Paraná","Santos",0.866667,0.666667,0.866667,0.266667,309,415,E
13/08/2006,"SãoPaulo","Goiás",0.8,0.4,0.466667,0.266667,431,344,V
16/08/2006,"Figueirense","Flamengo",0.6,0.4,0.466667,0.266667,325,321,E
16/08/2006,"Fluminense","Corinthians",0.333333,0.266667,0.266667,0.2,340,358,D
16/08/2006,"Goiás","Botafogo",0.333333,0.266667,0.466667,0.333333,344,219,E
16/08/2006,"PontePreta","Fortaleza",0.4,0.333333,0.133333,0.466667,245,143,D
16/08/2006,"SantaCRuz","Grêmio",0.666667,0.266667,0.733333,0.466667,28,265,D
16/08/2006,"Vasco","SãoCaetano",0.666667,0.333333,0.6,0.4,309,287,D
17/08/2006,"Santos","Cruzeiro",0.866667,0.266667,0.4,0.266667,415,375,V
17/08/2006,"Palmeiras","Juventude",0.666667,0.466667,0.533333,0.0666667,278,308,E
19/08/2006,"Flamengo","Grêmio",0.466667,0.266667,0.733333,0.266667,321,265,V
19/08/2006,"PontePreta","Goiás",0.6,0.333333,0.333333,0.0666667,245,344,V
20/08/2006,"Corinthians","Botafogo",0.466667,0.2,0.466667,0.266667,358,219,V
20/08/2006,"Cruzeiro","SãoPaulo",0.4,0.266667,0.8,0.466667,375,431,E
20/08/2006,"Figueirense","AtléticoPR",0.6,0.4,0.666667,0.0666667,325,345,E
20/08/2006,"Fluminense","SantaCRuz",0.4,0.266667,0.666667,0.333333,340,28,E
20/08/2006,"Fortaleza","Juventude",0.266667,0.466667,0.533333,0.0666667,143,308,V
20/08/2006,"Internacional","Palmeiras",0.466667,0.466667,0.666667,0.533333,371,278,E
20/08/2006,"Paraná","SãoCaetano",0.866667,0.666667,0.6,0.4,309,287,V
20/08/2006,"Santos","Vasco",0.666667,0.266667,0.666667,0.466667,415,309,D
23/08/2006,"Botafogo","Cruzeiro",0.466667,0.266667,0.4,0.2,219,375,V
23/08/2006,"Goiás","Internacional",0.2,0.0666667,0.466667,0.466667,344,371,E
23/08/2006,"Juventude","Corinthians",0.6,0.0666667,0.466667,0.266667,308,358,E
23/08/2006,"Palmeiras","Fluminense",0.866667,0.533333,0.4,0.266667,278,340,V
23/08/2006,"SantaCRuz","Santos",0.666667,0.333333,0.666667,0.333333,28,415,E
23/08/2006,"SãoCaetano","Flamengo",0.6,0.4,0.466667,0.333333,287,321,E
23/08/2006,"AtléticoPR","PontePreta",0.866667,0.0666667,0.6,0.133333,345,245,V
24/08/2006,"Grêmio","Fortaleza",0.733333,0.266667,0.266667,0.4,265,143,V
24/08/2006,"SãoPaulo","Paraná",0.8,0.466667,0.866667,0.6,431,309,V
24/08/2006,"Vasco","Figueirense",0.8,0.466667,0.6,0.2,309,325,V
26/08/2006,"Cruzeiro","SãoCaetano",0.4,0.2,0.6,0.333333,375,287,V
26/08/2006,"Fluminense","AtléticoPR",0.2,0.266667,0.866667,0.266667,340,345,D
26/08/2006,"Santos","Goiás",0.8,0.333333,0.2,0.0666667,415,344,V
27/08/2006,"Corinthians","Grêmio",0.466667,0.266667,0.733333,0.466667,358,265,D
27/08/2006,"Figueirense","SantaCRuz",0.6,0.2,0.666667,0.333333,325,28,V
27/08/2006,"Flamengo","SãoPaulo",0.533333,0.333333,0.8,0.466667,321,431,E
27/08/2006,"Fortaleza","Botafogo",0.266667,0.4,0.466667,0.4,143,219,D
27/08/2006,"Internacional","Vasco",0.4,0.466667,0.8,0.666667,371,309,D
27/08/2006,"Paraná","Juventude",0.666667,0.6,0.6,0.266667,309,308,D
27/08/2006,"PontePreta","Palmeiras",0.466667,0.133333,0.866667,0.6,245,278,E
30/08/2006,"AtléticoPR","Santos",0.866667,0.266667,0.8,0.333333,345,415,V
30/08/2006,"Goiás","Fluminense",0.4,0.0666667,0.2,0.266667,344,340,V
30/08/2006,"Grêmio","Cruzeiro",0.866667,0.466667,0.4,0,265,375,V
30/08/2006,"Juventude","Flamengo",0.733333,0.266667,0.533333,0.133333,308,321,V
30/08/2006,"Palmeiras","Figueirense",0.733333,0.6,0.6,0.266667,278,325,E
30/08/2006,"SantaCRuz","Internacional",0.466667,0.333333,0.4,0.466667,28,371,D
30/08/2006,"SãoCaetano","Corinthians",0.533333,0.333333,0.466667,0.466667,287,358,D
31/08/2006,"Botafogo","Paraná",0.666667,0.4,0.666667,0.4,219,309,V
31/08/2006,"SãoPaulo","Fortaleza",0.666667,0.466667,0.266667,0.4,431,143,E
31/08/2006,"Vasco","PontePreta",0.666667,0.666667,0.466667,0.2,309,245,E
02/09/2006,"Cruzeiro","Figueirense",0.4,0,0.6,0.333333,375,325,E
02/09/2006,"Flamengo","Internacional",0.533333,0.133333,0.4,0.666667,321,371,D
03/09/2006,"AtléticoPR","Botafogo",0.666667,0.266667,0.666667,0.533333,345,219,D
03/09/2006,"Corinthians","PontePreta",0.6,0.466667,0.466667,0.2,358,245,V
03/09/2006,"Fluminense","Vasco",0.2,0.266667,0.666667,0.533333,340,309,E
03/09/2006,"Goiás","Juventude",0.6,0.0666667,0.733333,0.266667,344,308,V
03/09/2006,"Grêmio","Paraná",1,0.466667,0.666667,0.2,265,309,V
03/09/2006,"SantaCRuz","SãoPaulo",0.266667,0.333333,0.666667,0.6,28,431,D
03/09/2006,"Santos","Palmeiras",0.8,0.333333,0.733333,0.4,415,278,V
03/09/2006,"SãoCaetano","Fortaleza",0.4,0.333333,0.266667,0.4,287,143,E
09/09/2006,"Palmeiras","SãoCaetano",0.733333,0.4,0.4,0.266667,278,287,V
09/09/2006,"PontePreta","SantaCRuz",0.666667,0.2,0.266667,0.133333,245,28,V
09/09/2006,"Vasco","Grêmio",0.533333,0.533333,1,0.533333,309,265,E
10/09/2006,"Botafogo","Flamengo",0.466667,0.533333,0.533333,0.333333,219,321,D
10/09/2006,"Figueirense","Goiás",0.466667,0.333333,0.6,0.0666667,325,344,E
10/09/2006,"Fortaleza","Santos",0.333333,0.4,0.8,0.4,143,415,E
10/09/2006,"Internacional","AtléticoPR",0.4,0.666667,0.666667,0.266667,371,345,V
10/09/2006,"Juventude","Cruzeiro",0.733333,0.266667,0.4,0,308,375,V
10/09/2006,"Paraná","Fluminense",0.666667,0.2,0.2,0.2,309,340,V
10/09/2006,"SãoPaulo","Corinthians",0.533333,0.6,0.6,0.533333,431,358,E
16/09/2006,"AtléticoPR","SantaCRuz",0.8,0.266667,0.266667,0.0666667,345,28,V
16/09/2006,"Corinthians","Paraná",0.6,0.533333,0.666667,0,358,309,V
16/09/2006,"Vasco","Goiás",0.4,0.533333,0.6,0.133333,309,344,E
17/09/2006,"Cruzeiro","Palmeiras",0.533333,0,0.733333,0.333333,375,278,V
17/09/2006,"Fluminense","Figueirense",0.333333,0.2,0.466667,0.333333,340,325,V
17/09/2006,"Fortaleza","Flamengo",0.266667,0.4,0.533333,0.533333,143,321,D
17/09/2006,"Grêmio","Botafogo",1,0.533333,0.466667,0.466667,265,219,V
17/09/2006,"Juventude","SãoCaetano",0.733333,0.266667,0.4,0.2,308,287,V
17/09/2006,"PontePreta","Santos",0.666667,0.2,0.8,0.2,245,415,V
17/09/2006,"SãoPaulo","Internacional",0.733333,0.6,0.4,0.666667,431,371,V
20/09/2006,"Botafogo","Juventude",0.6,0.466667,0.733333,0.266667,219,308,V
20/09/2006,"Corinthians","Vasco",0.666667,0.533333,0.4,0.6,358,309,E
20/09/2006,"Figueirense","Internacional",0.6,0.333333,0.4,0.466667,325,371,V
20/09/2006,"Goiás","AtléticoPR",0.6,0.133333,0.8,0.333333,344,345,E
20/09/2006,"Grêmio","PontePreta",1,0.533333,0.666667,0.133333,265,245,V
20/09/2006,"Paraná","Fortaleza",0.666667,0,0.266667,0.333333,309,143,V
20/09/2006,"Santos","Fluminense",0.666667,0.2,0.333333,0.266667,415,340,E
20/09/2006,"SãoCaetano","SãoPaulo",0.333333,0.2,0.733333,0.6,287,431,D
21/09/2006,"Flamengo","Cruzeiro",0.533333,0.533333,0.533333,0,321,375,V
21/09/2006,"SantaCRuz","Palmeiras",0.266667,0.0666667,0.733333,0.133333,28,278,V
23/09/2006,"AtléticoPR","SãoCaetano",0.8,0.333333,0.333333,0,345,287,V
23/09/2006,"Fluminense","Fortaleza",0.333333,0.266667,0.266667,0.333333,340,143,D
24/09/2006,"Figueirense","Paraná",0.533333,0.333333,0.666667,0.2,325,309,D
24/09/2006,"Goiás","Grêmio",0.733333,0.133333,1,0.466667,344,265,V
24/09/2006,"Internacional","Corinthians",0.4,0.466667,0.666667,0.6,371,358,E
24/09/2006,"Palmeiras","SãoPaulo",0.733333,0.133333,0.733333,0.533333,278,431,V
24/09/2006,"PontePreta","Cruzeiro",0.666667,0.133333,0.533333,0.2,245,375,D
24/09/2006,"SantaCRuz","Juventude",0.466667,0.0666667,0.733333,0.2,28,308,V
24/09/2006,"Santos","Flamengo",0.666667,0.2,0.533333,0.466667,415,321,V
24/09/2006,"Vasco","Botafogo",0.466667,0.6,0.6,0.466667,309,219,E
30/09/2006,"AtléticoPR","SãoPaulo",0.666667,0.333333,0.733333,0.533333,345,431,E
30/09/2006,"Internacional","Paraná",0.533333,0.466667,0.666667,0.2,371,309,V
04/10/2006,"Flamengo","Fluminense",0.666667,0.466667,0.333333,0.0666667,321,340,V
04/10/2006,"Fortaleza","Figueirense",0.333333,0.333333,0.533333,0.2,143,325,E
04/10/2006,"Grêmio","Palmeiras",1,0.466667,0.733333,0.0666667,265,278,V
04/10/2006,"Juventude","AtléticoPR",0.866667,0.2,0.666667,0.333333,308,345,V
04/10/2006,"Paraná","PontePreta",0.8,0.2,0.666667,0.0666667,309,245,V
04/10/2006,"SãoCaetano","Goiás",0.133333,0,0.733333,0.333333,287,344,D
04/10/2006,"SãoPaulo","Vasco",0.733333,0.533333,0.466667,0.533333,431,309,V
05/10/2006,"Botafogo","SantaCRuz",0.8,0.466667,0.466667,0.0666667,219,28,V
05/10/2006,"Corinthians","Santos",0.466667,0.6,0.666667,0.333333,358,415,D
05/10/2006,"Cruzeiro","Internacional",0.733333,0.2,0.533333,0.4,375,371,V
07/10/2006,"PontePreta","Juventude",0.666667,0.0666667,0.866667,0.2,245,308,V
07/10/2006,"Vasco","Fortaleza",0.466667,0.533333,0.333333,0.333333,309,143,V
07/10/2006,"Fluminense","SãoPaulo",0.266667,0.0666667,0.733333,0.666667,340,431,D
08/10/2006,"AtléticoPR","Cruzeiro",0.533333,0.333333,0.733333,0.266667,345,375,E
08/10/2006,"Figueirense","Botafogo",0.666667,0.2,0.8,0.466667,325,219,V
08/10/2006,"Goiás","Corinthians",0.866667,0.333333,0.466667,0.4,344,358,V
08/10/2006,"Internacional","SãoCaetano",0.666667,0.4,0.133333,0,371,287,V
08/10/2006,"Palmeiras","Flamengo",0.866667,0.0666667,0.666667,0.4,278,321,V
08/10/2006,"SantaCRuz","Paraná",0.4,0.0666667,0.8,0.4,28,309,D
08/10/2006,"Santos","Grêmio",0.866667,0.333333,1,0.266667,415,265,V
14/10/2006,"Cruzeiro","Fortaleza",0.733333,0.266667,0.333333,0.333333,375,143,E
14/10/2006,"Botafogo","Santos",0.8,0.466667,0.866667,0.266667,219,415,V
14/10/2006,"SãoCaetano","Grêmio",0.0666667,0,1,0.466667,287,265,D
14/10/2006,"SãoPaulo","Juventude",0.733333,0.666667,0.866667,0,431,308,V
15/10/2006,"Figueirense","PontePreta",0.666667,0.2,0.666667,0.0666667,325,245,V
15/10/2006,"Flamengo","Corinthians",0.666667,0.4,0.466667,0.333333,321,358,V
15/10/2006,"Internacional","Fluminense",0.866667,0.4,0.266667,0.0666667,371,340,V
15/10/2006,"Palmeiras","AtléticoPR",0.733333,0.0666667,0.533333,0.333333,278,345,E
15/10/2006,"Paraná","Goiás",0.8,0.4,0.866667,0.333333,309,344,V
15/10/2006,"SantaCRuz","Vasco",0.4,0.0666667,0.466667,0.533333,28,309,D
18/10/2006,"Vasco","Palmeiras",0.6,0.533333,0.733333,0,309,278,V
21/10/2006,"Goiás","SantaCRuz",0.866667,0.333333,0.4,0,344,28,V
21/10/2006,"PontePreta","Internacional",0.6,0.0666667,0.866667,0.4,245,371,D
21/10/2006,"Santos","Figueirense",0.866667,0.266667,0.666667,0.2,415,325,V
22/10/2006,"Botafogo","SãoCaetano",0.8,0.466667,0.0666667,0,219,287,V
22/10/2006,"Corinthians","Cruzeiro",0.666667,0.333333,0.733333,0.266667,358,375,V
22/10/2006,"Fortaleza","AtléticoPR",0.133333,0.333333,0.533333,0.333333,143,345,D
22/10/2006,"Grêmio","SãoPaulo",0.866667,0.466667,0.733333,0.533333,265,431,E
22/10/2006,"Juventude","Fluminense",0.866667,0,0.266667,0.133333,308,340,E
22/10/2006,"Paraná","Flamengo",0.8,0.4,0.666667,0.6,309,321,D
25/10/2006,"Corinthians","Palmeiras",0.666667,0.333333,0.733333,0,358,278,V
26/10/2006,"Fluminense","Grêmio",0.266667,0.133333,0.866667,0.466667,340,265,D
26/10/2006,"SantaCRuz","Fortaleza",0.4,0,0.133333,0.466667,28,143,D
26/10/2006,"Internacional","Juventude",0.866667,0.4,0.866667,0,371,308,V
26/10/2006,"Vasco","Flamengo",0.733333,0.533333,0.666667,0.4,309,321,V
28/10/2006,"AtléticoPR","Paraná",0.733333,0.333333,0.8,0.4,345,309,V
28/10/2006,"Figueirense","SãoPaulo",0.6,0.2,0.733333,0.533333,325,431,D
28/10/2006,"Goiás","Cruzeiro",0.666667,0.333333,0.733333,0.466667,344,375,D
28/10/2006,"PontePreta","Botafogo",0.4,0.0666667,0.8,0.466667,245,219,D
28/10/2006,"Santos","SãoCaetano",0.866667,0.266667,0.0666667,0,415,287,V
01/11/2006,"AtléticoPR","Vasco",0.733333,0.333333,0.733333,0.333333,345,309,V
01/11/2006,"Flamengo","SantaCRuz",0.666667,0.4,0.4,0.0666667,321,28,E
01/11/2006,"Fortaleza","Corinthians",0.133333,0.466667,0.666667,0.333333,143,358,D
01/11/2006,"Grêmio","Figueirense",0.666667,0.466667,0.6,0.333333,265,325,D
01/11/2006,"Juventude","Santos",0.866667,0,0.866667,0.266667,308,415,V
01/11/2006,"Palmeiras","Goiás",0.666667,0,0.666667,0.533333,278,344,D
01/11/2006,"SãoCaetano","Fluminense",0.133333,0,0.266667,0.2,287,340,E
02/11/2006,"Botafogo","Internacional",0.8,0.466667,0.866667,0.4,219,371,D
02/11/2006,"Cruzeiro","Paraná",0.6,0.466667,0.8,0.466667,375,309,E
02/11/2006,"SãoPaulo","PontePreta",0.733333,0.533333,0.4,0.0666667,431,245,E
04/11/2006,"Figueirense","Juventude",0.6,0.333333,0.866667,0,325,308,V
04/11/2006,"Flamengo","AtléticoPR",0.866667,0.4,0.733333,0.333333,321,345,V
05/11/2006,"Botafogo","Fluminense",0.8,0.466667,0.266667,0.133333,219,340,V
05/11/2006,"Corinthians","SantaCRuz",0.666667,0.333333,0.4,0.0666667,358,28,V
05/11/2006,"Cruzeiro","Vasco",0.733333,0.466667,0.733333,0.266667,375,309,V
05/11/2006,"Fortaleza","Goiás",0.0666667,0.466667,0.666667,0.666667,143,344,D
05/11/2006,"Grêmio","Internacional",0.466667,0.466667,0.866667,0.6,265,371,D
05/11/2006,"Paraná","Palmeiras",0.8,0.466667,0.666667,0,309,278,V
05/11/2006,"PontePreta","SãoCaetano",0.2,0.0666667,0.133333,0.2,245,287,D
05/11/2006,"Santos","SãoPaulo",0.8,0.266667,0.733333,0.733333,415,431,D
08/11/2006,"AtléticoPR","Corinthians",0.533333,0.333333,0.666667,0.466667,345,358,D
08/11/2006,"Goiás","Flamengo",0.6,0.666667,0.866667,0.4,344,321,D
08/11/2006,"Internacional","Santos",0.866667,0.6,0.8,0.266667,371,415,E
08/11/2006,"Juventude","Grêmio",0.666667,0,0.466667,0.6,308,265,D
08/11/2006,"Palmeiras","Fortaleza",0.666667,0,0.0666667,0.466667,278,143,V
08/11/2006,"SãoCaetano","Figueirense",0.266667,0.2,0.6,0.266667,287,325,V
08/11/2006,"Vasco","Paraná",0.866667,0.266667,0.8,0.266667,309,309,V
09/11/2006,"Fluminense","PontePreta",0.266667,0.133333,0.2,0.133333,340,245,E
09/11/2006,"SantaCRuz","Cruzeiro",0.4,0.0666667,0.733333,0.466667,28,375,V
09/11/2006,"SãoPaulo","Botafogo",0.866667,0.733333,0.8,0.266667,431,219,V
11/11/2006,"Internacional","Fortaleza",0.866667,0.6,0.0666667,0.266667,371,143,V
11/11/2006,"Santos","Paraná",0.8,0.266667,0.8,0.266667,415,309,V
11/11/2006,"Vasco","Juventude",0.866667,0.266667,0.666667,0.0666667,309,308,E
12/11/2006,"AtléticoPR","Grêmio",0.466667,0.333333,0.466667,0.8,345,265,D
12/11/2006,"Figueirense","Corinthians",0.666667,0.266667,0.666667,0.466667,325,358,E
12/11/2006,"Fluminense","Cruzeiro",0.266667,0.133333,0.733333,0.266667,340,375,V
12/11/2006,"Goiás","SãoPaulo",0.4,0.666667,0.866667,0.866667,344,431,D
12/11/2006,"Palmeiras","Botafogo",0.666667,0,0.8,0.266667,278,219,V
12/11/2006,"PontePreta","Flamengo",0.4,0.133333,0.866667,0.4,245,321,V
12/11/2006,"SantaCRuz","SãoCaetano",0.2,0.0666667,0.266667,0.4,28,287,D
18/11/2006,"Corinthians","Fluminense",0.666667,0.466667,0.266667,0.2,358,340,E
18/11/2006,"Flamengo","Figueirense",0.666667,0.4,0.666667,0.466667,321,325,D
18/11/2006,"Grêmio","SantaCRuz",0.466667,0.8,0.2,0.0666667,265,28,V
19/11/2006,"Botafogo","Goiás",0.666667,0.266667,0.4,0.666667,219,344,E
19/11/2006,"Cruzeiro","Santos",0.6,0.266667,0.8,0.333333,375,415,E
19/11/2006,"Fortaleza","PontePreta",0.266667,0.266667,0.4,0.133333,143,245,V
19/11/2006,"Juventude","Palmeiras",0.666667,0.0666667,0.666667,0,308,278,V
19/11/2006,"Paraná","Internacional",0.8,0.266667,0.866667,0.6,309,371,V
19/11/2006,"SãoCaetano","Vasco",0.266667,0.4,0.866667,0.4,287,309,D
19/11/2006,"SãoPaulo","AtléticoPR",0.733333,0.866667,0.466667,0.333333,431,345,E
26/11/2006,"AtléticoPR","Figueirense",0.4,0.333333,0.666667,0.6,345,325,D
26/11/2006,"Botafogo","Corinthians",0.533333,0.266667,0.666667,0.533333,219,358,E
26/11/2006,"Goiás","PontePreta",0.4,0.666667,0.4,0.133333,344,245,V
26/11/2006,"Grêmio","Flamengo",0.466667,0.8,0.666667,0.4,265,321,V
26/11/2006,"Juventude","Fortaleza",0.533333,0.0666667,0.266667,0.333333,308,143,E
26/11/2006,"Palmeiras","Internacional",0.466667,0,0.866667,0.8,278,371,D
26/11/2006,"SantaCRuz","Fluminense",0.2,0.0666667,0.266667,0.4,28,340,D
26/11/2006,"SãoCaetano","Paraná",0.266667,0.4,0.8,0.266667,287,309,D
26/11/2006,"SãoPaulo","Cruzeiro",0.733333,0.866667,0.6,0.2,431,375,V
26/11/2006,"Vasco","Santos",0.733333,0.4,0.8,0.2,309,415,E
02/12/2006,"Internacional","Goiás",0.666667,0.8,0.4,0.666667,371,344,D
02/12/2006,"Flamengo","SãoCaetano",0.666667,0.4,0.266667,0.4,321,287,V
03/12/2006,"Fluminense","Palmeiras",0.333333,0.4,0.466667,0.0666667,340,278,E
03/12/2006,"Figueirense","Vasco",0.533333,0.6,0.733333,0.466667,325,309,E
03/12/2006,"Santos","SantaCRuz",0.8,0.2,0.2,0.0666667,415,28,V
03/12/2006,"PontePreta","AtléticoPR",0.266667,0.133333,0.4,0.4,245,345,E
03/12/2006,"Paraná","SãoPaulo",0.666667,0.266667,0.733333,0.733333,309,431,E
03/12/2006,"Cruzeiro","Botafogo",0.6,0.2,0.533333,0.2,375,219,V
03/12/2006,"Fortaleza","Grêmio",0.4,0.333333,0.466667,0.8,143,265,V
12/05/2007,"Figueirense","AtléticoPR",0,0,0,0.2,325,345,D
12/05/2007,"Fluminense","Cruzeiro",0.0666667,0,0,0.0666667,340,375,E
12/05/2007,"SãoPaulo","Goiás",0.2,0,0,0,431,344,V
13/05/2007,"AtléticoMG","Náutico",0.2,0,0,0,267,49,V
